propertyid,address,city,state,zipcode,price,bedrooms,bathrooms,squarefeet,geometry
38616786,90 SW 3RD ST APT 3912,Miami,FL,33130,395000.0,2.0,3.0,1172.0,POINT(-80.195202 25.77031)
38616788,3728 STEWART AVE,Miami,FL,33133,1085000.0,4.0,5.5,6169.0,POINT(-80.253171 25.710681)
38616784,3625 BATTERSEA RD,Miami,FL,33133,1475000.0,5.0,3.5,3468.0,POINT(-80.250458 25.710376)
38616795,12849 SW 134TH ST,Miami,FL,33186,299000.0,3.0,2.5,2042.0,POINT(-80.401868 25.643389)
38616802,90 SW 3RD ST APT 4107,Miami,FL,33130,272000.0,2.0,2.0,1087.0,POINT(-80.195202 25.77031)
38616815,3080 MCDONALD ST # 3080,Miami,FL,33133,536500.0,3.0,2.0,2048.0,POINT(-80.246064 25.73379)
38616820,801 S MIAMI AVE UNIT 5303,Miami,FL,33130,742900.0,1.0,1.5,841.0,POINT(-80.192981 25.766144)
38616817,556 NW 207TH ST APT 303,Miami,FL,33169,578501.0567366581,2.0,2.0,1120.0,POINT(-80.211293 25.964654)
38616823,5226 NW 4TH ST,Miami,FL,33126,235000.0,3.0,2.0,3234.0,POINT(-80.280727 25.774912)
38616822,600 NW 207TH ST APT 303,Miami,FL,33169,578501.0567366581,2.0,2.0,1116.0,POINT(-80.21137 25.964455)
38616843,12595 SW 137TH AVE STE 210,Miami,FL,33186,298500.0,3.253236331756704,2.4041736648413257,1382.0,POINT(-80.414874 25.650837)
38616839,2016 NW 135TH AVE # 11,Miami,FL,33182,578501.0567366581,3.253236331756704,2.4041736648413257,5797.0,POINT(-80.4149 25.7928)
38616846,2627 S BAYSHORE DR APT 2103,Miami,FL,33133,1270000.0,3.0,3.5,2640.0,POINT(-80.235088 25.7324)
38616847,2820 NE 214TH ST,Miami,FL,33180,578501.0567366581,3.253236331756704,2.4041736648413257,932.0,POINT(-80.144928 25.973081)
38616857,7310 SW 132ND AVE,Miami,FL,33183,578501.0567366581,3.0,1.0,1552.0,POINT(-80.406579 25.698865)
38616852,90 SW 3RD ST APT 1208,Miami,FL,33130,202500.0,1.0,1.0,736.0,POINT(-80.195202 25.77031)
38616855,41 SE 5TH ST APT 816,Miami,FL,33131,575000.0,2.0,2.0,1289.0,POINT(-80.191836 25.769005)
38616864,5535 NW 12TH CT,Miami,FL,33142,578501.0567366581,4.0,2.0,1690.0,POINT(-80.217014 25.826074)
38616863,10890 NW 17TH ST UNIT 108,Miami,FL,33172,578501.0567366581,3.253236331756704,2.4041736648413257,667.0,POINT(-80.372147 25.789598)
38616865,284 NE 80TH TER,Miami,FL,33138,578501.0567366581,4.0,2.4041736648413257,3047.0232576541885,POINT(-80.190955 25.848745)
38616874,7957 NE 2ND AVE,Miami,FL,33138,1557300.0,3.253236331756704,2.4041736648413257,3047.0232576541885,POINT(-80.192491 25.848464)
38616871,276 NE 80TH TER,Miami,FL,33138,578501.0567366581,2.0,2.0,1674.0,POINT(-80.19121 25.848736)
38616881,227 NE 2ND ST APT 2510,Miami,FL,33132,578501.0567366581,3.253236331756704,1.0,446.0,POINT(-80.189724 25.776488)
38616885,2972 SHIPPING AVE # 2972,Miami,FL,33133,880000.0,3.0,2.5,1756.0,POINT(-80.241113 25.733432)
38616884,801 S MIAMI AVE UNIT 4303,Miami,FL,33130,677900.0,1.0,1.5,838.0,POINT(-80.192981 25.766144)
38616889,820 NE 72ND TER,Miami,FL,33138,465000.0,3.0,2.0,1980.0,POINT(-80.179275 25.84162)
38616890,2374 NW 33RD ST,Miami,FL,33142,225000.0,4.0,2.0,1860.0,POINT(-80.235495 25.806172)
38616896,12759 SW 133RD ST,Miami,FL,33186,221500.0,3.0,2.5,1916.0,POINT(-80.400221 25.644356)
38616893,4171 LA PLAYA BLVD,Miami,FL,33133,578501.0567366581,3.253236331756704,2.4041736648413257,3047.0232576541885,POINT(-80.25902 25.71627)
38616892,19184 SW 132ND PL,Miami,FL,33177,843600.0,5.0,4.5,4464.0,POINT(-80.405245 25.588112)
38616908,13262 SW 127TH CT,Miami,FL,33186,218000.0,3.0,2.5,1916.0,POINT(-80.399498 25.644522)
38616905,2627 S BAYSHORE DR APT 1703,Miami,FL,33133,0.0,3.0,3.5,2640.0,POINT(-80.235088 25.7324)
38616907,227 NE 2ND ST APT 1505,Miami,FL,33132,578501.0567366581,1.0,1.0,516.0,POINT(-80.189724 25.776488)
38616914,41 SE 5TH ST APT 1514,Miami,FL,33131,289000.0,1.0,1.5,987.0,POINT(-80.191836 25.769005)
38616926,10331 SW 157TH ST,Miami,FL,33157,578501.0567366581,3.0,1.0,1629.0,POINT(-80.360784 25.624071)
38616924,3475 N COUNTRY CLUB DR APT 504,Miami,FL,33180,70000.0,1.0,1.0,741.0,POINT(-80.130335 25.966258)
38616922,14852 SW 183RD TER,Miami,FL,33187,444000.0,3.0,2.5,1376.0,POINT(-80.433833 25.596368)
38616923,880 NE 72ND TER,Miami,FL,33138,580000.0,3.0,3.0,1840.0,POINT(-80.178201 25.841669)
38616932,2627 S BAYSHORE DR APT 1404,Miami,FL,33133,2400000.0,3.0,3.5,2640.0,POINT(-80.235088 25.7324)
38616936,3265 VIRGINIA ST APT 13,Miami,FL,33133,227500.0,2.0,1.5,681.0,POINT(-80.241035 25.730556)
38616939,9310 W FLAGLER ST APT 104,Miami,FL,33174,51000.0,2.0,1.0,777.0,POINT(-80.347153 25.767578)
38616951,2627 S BAYSHORE DR APT 904,Miami,FL,33133,2200000.0,3.0,3.5,2640.0,POINT(-80.235088 25.7324)
38616953,41 SE 5TH ST APT 716,Miami,FL,33131,350000.0,2.0,2.0,1289.0,POINT(-80.191836 25.769005)
38616959,1100 S MIAMI AVE APT 2208,Miami,FL,33130,199100.0,1.0,1.0,812.0,POINT(-80.193435 25.763229)
38616958,1100 S MIAMI AVE APT 3009,Miami,FL,33130,333900.0,1.0,1.0,769.0,POINT(-80.193435 25.763229)
38616965,951 BRICKELL AVE APT 3106,Miami,FL,33131,578501.0567366581,2.0,2.0,1113.0,POINT(-80.190711 25.764599)
38616970,41 SE 5TH ST STE CU3,Miami,FL,33131,287000.0,3.253236331756704,2.4041736648413257,1746.0,POINT(-80.191836 25.769005)
38616968,3924 HARDIE AVE,Miami,FL,33133,578501.0567366581,4.0,3.0,3433.0,POINT(-80.255265 25.712207)
38616971,38 NE 108TH ST,Miami,FL,33161,101100.0,2.0,2.0,2041.0,POINT(-80.197062 25.87396)
38616978,12768 SW 132ND TER,Miami,FL,33186,245000.0,3.0,2.5,1916.0,POINT(-80.400227 25.644527)
38616980,3475 N COUNTRY CLUB DR APT 319,Miami,FL,33180,578501.0567366581,1.0,1.5,994.0,POINT(-80.130335 25.966258)
38616975,3475 N COUNTRY CLUB DR APT 416,Miami,FL,33180,578501.0567366581,1.0,1.0,741.0,POINT(-80.130335 25.966258)
38616996,90 SW 3RD ST APT 3907,Miami,FL,33130,526500.0,2.0,2.0,1087.0,POINT(-80.195202 25.77031)
38617000,3050 SHIPPING AVE # 3050,Miami,FL,33133,349000.0,2.0,2.5,1375.0,POINT(-80.242475 25.733299)
38617004,2627 S BAYSHORE DR APT 2903,Miami,FL,33133,2760000.0,3.0,3.5,2640.0,POINT(-80.235088 25.7324)
38617002,2627 S BAYSHORE DR APT 2803,Miami,FL,33133,2500000.0,3.0,3.5,2640.0,POINT(-80.235088 25.7324)
38616997,9941 SW 231ST LN,Miami,FL,33190,408100.0,3.0,3.0,1368.0,POINT(-80.3488 25.5606)
38617005,2627 S BAYSHORE DR APT 2404,Miami,FL,33133,960000.0,3.0,3.5,2640.0,POINT(-80.235088 25.7324)
38617009,1100 S MIAMI AVE APT 610,Miami,FL,33130,640000.0,2.0,2.0,1165.0,POINT(-80.193435 25.763229)
38617008,3475 N COUNTRY CLUB DR APT 417,Miami,FL,33180,112000.0,1.0,1.0,741.0,POINT(-80.130335 25.966258)
38617015,1100 S MIAMI AVE APT 2508,Miami,FL,33130,417000.0,1.0,1.0,812.0,POINT(-80.193435 25.763229)
38617014,12748 SW 213TH ST,Miami,FL,33177,697300.0,5.0,3.5,3797.0,POINT(-80.393359 25.568874)
38617018,10890 NW 17TH ST UNIT 133,Miami,FL,33172,578501.0567366581,3.253236331756704,2.4041736648413257,1144.0,POINT(-80.372147 25.789598)
38617026,90 SW 3RD ST APT 4012,Miami,FL,33130,585000.0,2.0,2.0,1172.0,POINT(-80.195202 25.77031)
38617031,41 SE 5TH ST APT 616,Miami,FL,33131,198826.0,2.0,2.0,1289.0,POINT(-80.191836 25.769005)
38617035,19083 SW 133RD CT,Miami,FL,33177,783900.0,4.0,3.5,3374.0,POINT(-80.407688 25.584207)
38617039,801 S MIAMI AVE UNIT 3303,Miami,FL,33130,633900.0,1.0,1.5,838.0,POINT(-80.192981 25.766144)
38617041,1260 NW 100TH TER,Miami,FL,33147,259000.0,2.0,1.0,1261.0,POINT(-80.219357 25.86642)
38617036,21218 SW 119TH AVE,Miami,FL,33177,750000.0,3.0,3.0,2662.0,POINT(-80.384907 25.569339)
38617046,3245 VIRGINIA ST APT 32,Miami,FL,33133,190000.0,2.0,1.0,664.0,POINT(-80.240988 25.730981)
38617052,3048 SHIPPING AVE # 3048,Miami,FL,33133,375000.0,2.0,2.5,1375.0,POINT(-80.242471 25.733065)
38617058,10033 SW 231ST LN,Miami,FL,33190,578501.0567366581,3.0,2.5,2156.0,POINT(-80.3488 25.5606)
38617071,522 NW 207TH ST APT 103,Miami,FL,33169,578501.0567366581,2.0,2.0,1120.0,POINT(-80.213451 25.965301)
38617085,1100 S MIAMI AVE APT 3608,Miami,FL,33130,355900.0,1.0,1.0,812.0,POINT(-80.193435 25.763229)
38617091,9721 COLONIAL DR,Miami,FL,33157,115000.0,4.0,2.0,2667.0,POINT(-80.349433 25.620872)
38617093,1100 S MIAMI AVE APT 710,Miami,FL,33130,462900.0,2.0,2.0,1165.0,POINT(-80.193435 25.763229)
38617095,1100 S MIAMI AVE APT 2110,Miami,FL,33130,500900.0,2.0,2.0,1165.0,POINT(-80.193435 25.763229)
38617099,12595 SW 137TH AVE STE 204,Miami,FL,33186,175000.0,3.253236331756704,2.4041736648413257,1164.0,POINT(-80.414874 25.650837)
38617102,2627 S BAYSHORE DR APT 2003,Miami,FL,33133,1210000.0,3.0,3.5,2640.0,POINT(-80.235088 25.7324)
38617112,1100 S MIAMI AVE APT 509,Miami,FL,33130,470000.0,1.0,1.0,769.0,POINT(-80.193435 25.763229)
38617114,41 SE 5TH ST APT 1116,Miami,FL,33131,350000.0,2.0,2.0,1289.0,POINT(-80.191836 25.769005)
38617118,1288 NW 100TH TER,Miami,FL,33147,205000.0,3.0,2.0,1864.0,POINT(-80.219785 25.866396)
38617116,9310 W FLAGLER ST APT 102B,Miami,FL,33174,578501.0567366581,2.0,1.0,777.0,POINT(-80.347153 25.767578)
38617121,1100 S MIAMI AVE APT 1411,Miami,FL,33130,539000.0,2.0,2.0,1195.0,POINT(-80.193435 25.763229)
38617130,12974 SW 20TH TER,Miami,FL,33175,578501.0567366581,2.0,1.0,980.0,POINT(-80.405679 25.748814)
38617132,2627 S BAYSHORE DR APT 1104,Miami,FL,33133,4350000.0,3.0,3.5,2640.0,POINT(-80.235088 25.7324)
38617131,1725 NW 47TH ST # 1725B,Miami,FL,33142,349000.0,2.0,2.0,1125.0,POINT(-80.224908 25.818053)
38617136,12736 SW 133RD ST,Miami,FL,33186,315700.0,3.0,2.5,2078.0,POINT(-80.39969 25.644009)
38617134,1856 NW 26TH ST,Miami,FL,33142,150000.0,5.0,3.0,2934.0,POINT(-80.226665 25.799948)
38617148,1060 BRICKELL AVE APT 1701,Miami,FL,33131,530200.0,2.0,2.5,1368.0,POINT(-80.192195 25.763279)
38617146,11211 SW 220TH ST # 1,Miami,FL,33170,340000.0,3.0,2.0,1174.0,POINT(-80.373311 25.562916)
38617153,277 NE 80TH TER,Miami,FL,33138,578501.0567366581,3.253236331756704,2.4041736648413257,3047.0232576541885,POINT(-80.1851 25.8508)
38617162,1100 S MIAMI AVE APT 3111,Miami,FL,33130,710000.0,2.0,2.0,1195.0,POINT(-80.193435 25.763229)
38617160,10610 SW 158TH CT APT 101,Miami,FL,33196,202000.0,2.0,2.0,1075.0,POINT(-80.451062 25.668412)
38617166,3380 NW 51ST TER,Miami,FL,33142,578501.0567366581,3.0,2.0,1252.0,POINT(-80.252625 25.821176)
38617167,3157 CENTER ST # 3157,Miami,FL,33133,655000.0,2.0,2.5,2300.0,POINT(-80.238308 25.732707)
38617169,2627 S BAYSHORE DR APT 2304,Miami,FL,33133,2500000.0,3.0,3.5,2640.0,POINT(-80.235088 25.7324)
38617171,12999 SW 132ND TER,Miami,FL,33186,293000.0,3.0,2.5,2042.0,POINT(-80.404789 25.644727)
38617172,1060 BRICKELL AVE APT 3201,Miami,FL,33131,530000.0,2.0,2.5,1368.0,POINT(-80.192195 25.763279)
38617174,951 BRICKELL AVE APT 2407,Miami,FL,33131,450000.0,2.0,2.0,1113.0,POINT(-80.190711 25.764599)
38617176,9300 W FLAGLER ST APT 222C,Miami,FL,33174,578501.0567366581,2.0,1.5,948.0,POINT(-80.34716 25.767574)
38617185,7775 SW 86TH ST # F1-208,Miami,FL,33143,578501.0567366581,1.0,1.5,809.0,POINT(-80.31945 25.691265)
38617184,9310 W FLAGLER ST APT 108B,Miami,FL,33174,578501.0567366581,2.0,1.0,777.0,POINT(-80.347153 25.767578)
38617180,10102 SW 231ST LN,Miami,FL,33190,578501.0567366581,3.0,2.5,2156.0,POINT(-80.372555 25.55196)
38617189,13231 SW 127TH CT,Miami,FL,33186,379900.0,3.0,2.5,1830.0,POINT(-80.399144 25.644741)
38617191,1100 S MIAMI AVE APT 510,Miami,FL,33130,427900.0,2.0,2.0,1165.0,POINT(-80.193435 25.763229)
38617192,90 SW 3RD ST APT 3309,Miami,FL,33130,578501.0567366581,3.0,3.0,1662.0,POINT(-80.195202 25.77031)
38617193,1234 NW 100TH TER,Miami,FL,33147,105000.0,3.0,2.0,1327.0,POINT(-80.218643 25.86644)
38617187,227 NE 2ND ST APT 2703,Miami,FL,33132,578501.0567366581,1.0,1.0,521.0,POINT(-80.189724 25.776488)
38617196,12732 SW 133RD ST,Miami,FL,33186,164850.0,3.0,2.5,1916.0,POINT(-80.399617 25.644012)
38617194,1100 S MIAMI AVE APT 511,Miami,FL,33130,392900.0,2.0,2.0,1195.0,POINT(-80.193435 25.763229)
38617197,1060 BRICKELL AVE APT 2701,Miami,FL,33131,334000.0,2.0,2.5,1368.0,POINT(-80.192195 25.763279)
38617209,4141 LA PLAYA BLVD,Miami,FL,33133,2975000.0,3.0,3.5,4320.0,POINT(-80.258998 25.715838)
38617204,1690 NW 108TH AVE UNIT 151,Miami,FL,33172,578501.0567366581,3.253236331756704,2.4041736648413257,1144.0,POINT(-80.371239 25.789555)
38617214,41 SE 5TH ST APT 316,Miami,FL,33131,665000.0,2.0,2.0,1289.0,POINT(-80.191836 25.769005)
38617212,801 S MIAMI AVE UNIT 3004,Miami,FL,33130,744000.0,3.0,3.0,1334.0,POINT(-80.192981 25.766144)
38617237,12868 SW 132ND TER,Miami,FL,33186,200000.0,3.0,2.5,1830.0,POINT(-80.401566 25.644486)
38617235,3625 N COUNTRY CLUB DR APT 102,Miami,FL,33180,190000.0,2.0,2.0,972.0,POINT(-80.12892 25.966739)
38617241,5220 NW 4TH ST,Miami,FL,33126,91000.0,2.0,1.0,1365.0,POINT(-80.280569 25.774963)
38617247,12920 SW 227TH ST,Miami,FL,33170,647500.0,4.0,3.0,2644.0,POINT(-80.399835 25.555866)
38617245,7915 NE 2ND AVE,Miami,FL,33138,1271400.0,3.253236331756704,2.4041736648413257,3047.0232576541885,POINT(-80.192469 25.848002)
38617262,7401 SW 84TH PL,Miami,FL,33143,578501.0567366581,3.0,2.0,3279.0,POINT(-80.331207 25.700651)
38617257,10399 SW 156TH ST,Miami,FL,33157,250000.0,4.0,2.0,1978.0,POINT(-80.362784 25.624078)
38617258,90 SW 3RD ST APT 4212,Miami,FL,33130,578501.0567366581,2.0,2.0,1172.0,POINT(-80.195202 25.77031)
38617268,90 SW 3RD ST APT 2908,Miami,FL,33130,400000.0,2.0,2.0,1087.0,POINT(-80.195202 25.77031)
38617267,268 NE 80TH TER,Miami,FL,33138,1240000.0,4.0,3.0,2530.0,POINT(-80.191376 25.84873)
38617276,41 SE 5TH ST APT 1015,Miami,FL,33131,280000.0,1.0,1.5,952.0,POINT(-80.191836 25.769005)
38617272,1100 S MIAMI AVE APT 3510,Miami,FL,33130,497900.0,2.0,2.0,1165.0,POINT(-80.193435 25.763229)
38617270,8920 NE 8TH AVE UNIT 1001,Miami,FL,33138,295000.0,3.0,2.0,1045.0,POINT(-80.181099 25.856838)
38617285,1100 S MIAMI AVE APT 4008,Miami,FL,33130,460000.0,1.0,1.0,812.0,POINT(-80.193435 25.763229)
38617288,951 BRICKELL AVE APT 2706,Miami,FL,33131,625000.0,2.0,2.0,1113.0,POINT(-80.190711 25.764599)
38617286,9300 W FLAGLER ST APT 225C,Miami,FL,33174,19300.0,2.0,1.5,948.0,POINT(-80.34716 25.767574)
38617296,13108 SW 20TH TER,Miami,FL,33175,578501.0567366581,2.0,1.0,980.0,POINT(-80.407291 25.748779)
38617300,2340 SW 131ST CT,Miami,FL,33175,578501.0567366581,2.0,2.0,1775.0,POINT(-80.408891 25.74535)
38617301,1258 NW 100TH TER,Miami,FL,33147,210000.0,3.0,2.0,1429.0,POINT(-80.219189 25.866424)
38617308,2627 S BAYSHORE DR APT 503,Miami,FL,33133,1700000.0,3.0,3.5,2640.0,POINT(-80.235088 25.7324)
38617312,10890 NW 17TH ST UNIT 111,Miami,FL,33172,960000.0,3.253236331756704,2.4041736648413257,667.0,POINT(-80.372147 25.789598)
38617316,7270 SW 89TH ST # C605,Miami,FL,33156,335000.0,3.0,2.0,1512.0,POINT(-80.312604 25.687519)
38617324,6361 SW 149TH CT,Miami,FL,33193,460000.0,3.0,2.0,2652.0,POINT(-80.434909 25.706651)
38617320,3052 SHIPPING AVE # 3052,Miami,FL,33133,620000.0,2.0,2.5,1375.0,POINT(-80.242534 25.733169)
38617323,860 NE 72ND TER,Miami,FL,33138,495000.0,2.0,1.0,1605.0,POINT(-80.178682 25.841636)
38617332,10321 SW 157TH TER,Miami,FL,33157,578501.0567366581,4.0,2.0,2720.0,POINT(-80.360685 25.623282)
38617331,1100 S MIAMI AVE APT 2311,Miami,FL,33130,570000.0,2.0,2.0,1195.0,POINT(-80.193435 25.763229)
38617339,19254 SW 132ND PATH,Miami,FL,33177,578501.0567366581,4.0,3.5,3374.0,POINT(-80.406216 25.586736)
38617346,90 SW 3RD ST APT 1108,Miami,FL,33130,225000.0,1.0,1.0,736.0,POINT(-80.195202 25.77031)
38617353,7223 SW 132ND PL,Miami,FL,33183,330000.0,3.0,1.0,1548.0,POINT(-80.407823 25.699442)
38617351,1100 S MIAMI AVE APT 3408,Miami,FL,33130,475000.0,1.0,1.0,812.0,POINT(-80.193435 25.763229)
38617350,7275 SW 90TH ST APT C213,Miami,FL,33156,206500.0,1.0,1.0,776.0,POINT(-80.312612 25.687253)
38617361,3062 SHIPPING AVE # 3062,Miami,FL,33133,485000.0,2.0,2.5,1375.0,POINT(-80.242475 25.733299)
38617362,3034 ALLAMANDA ST # 3034,Miami,FL,33133,750000.0,3.0,2.5,2354.0,POINT(-80.243034 25.734534)
38617369,8118 SW 82ND CT,Miami,FL,33143,578501.0567366581,2.0,2.0,1282.0,POINT(-80.326922 25.694449)
38617378,1060 BRICKELL AVE APT 1203,Miami,FL,33131,260000.0,1.0,1.0,1088.0,POINT(-80.192195 25.763279)
38617371,3120 SW 23RD TER # 1,Miami,FL,33145,945000.0,4.0,4.0,2923.0,POINT(-80.243736 25.747123)
38617383,9741 COLONIAL DR,Miami,FL,33157,123000.0,2.0,2.0,1794.0,POINT(-80.350096 25.621047)
38617385,1100 S MIAMI AVE APT 3008,Miami,FL,33130,355000.0,1.0,1.0,812.0,POINT(-80.193435 25.763229)
38617380,41 SE 5TH ST APT 2415,Miami,FL,33131,340000.0,1.0,1.5,952.0,POINT(-80.191836 25.769005)
38617392,13305 SW 184TH TER,Miami,FL,33177,641700.0,5.0,3.5,3531.0,POINT(-80.408248 25.596733)
38617398,90 SW 3RD ST APT 3612,Miami,FL,33130,204000.0,2.0,2.0,1172.0,POINT(-80.195202 25.77031)
38617407,2627 S BAYSHORE DR APT 803,Miami,FL,33133,1995000.0,3.0,3.5,2640.0,POINT(-80.235088 25.7324)
38617403,21067 SW 127TH CT,Miami,FL,33177,652900.0,5.0,3.0,3114.0,POINT(-80.39687 25.57121)
38617415,12874 SW 132ND TER,Miami,FL,33186,163500.0,3.0,2.5,1916.0,POINT(-80.401639 25.644484)
38617414,10015 SW 228TH TER,Miami,FL,33190,427000.0,3.0,2.5,1390.0,POINT(-80.360054 25.555135)
38617420,1060 NW 57TH ST,Miami,FL,33127,578501.0567366581,3.0,2.0,2208.0,POINT(-80.213684 25.827487)
38617423,7270 SW 89TH ST APT C506,Miami,FL,33156,180000.0,1.0,1.0,770.0,POINT(-80.312604 25.687519)
38617428,12881 SW 134TH ST,Miami,FL,33186,300000.0,3.0,2.5,2042.0,POINT(-80.402513 25.643368)
38617427,41 SE 5TH ST APT 1315,Miami,FL,33131,200000.0,1.0,1.5,952.0,POINT(-80.191836 25.769005)
38617430,10265 SW 231ST LN,Miami,FL,33190,481000.0,3.0,2.5,1674.0,POINT(-80.3488 25.5606)
38617446,1070 NW 57TH ST,Miami,FL,33127,265000.0,3.0,2.0,1963.0,POINT(-80.213873 25.827487)
38617454,801 S MIAMI AVE UNIT 2203,Miami,FL,33130,630900.0,1.0,1.5,838.0,POINT(-80.192981 25.766144)
38617462,1445 TRILLO AVE,Miami,FL,33146,738000.0,3.0,2.5,2843.0,POINT(-80.283044 25.720107)
38617473,41 SE 5TH ST APT 1115,Miami,FL,33131,310000.0,1.0,1.5,952.0,POINT(-80.191836 25.769005)
38617477,951 BRICKELL AVE APT 2107,Miami,FL,33131,340000.0,2.0,2.0,1113.0,POINT(-80.190711 25.764599)
38617476,12925 SW 227TH ST,Miami,FL,33170,649100.0,4.0,3.0,2644.0,POINT(-80.399835 25.555866)
38617478,8501 SW 124TH AVE STE 109A,Miami,FL,33183,861400.0,3.253236331756704,2.4041736648413257,1031.0,POINT(-80.390847 25.68874)
38617486,13000 SW 133RD ST,Miami,FL,33186,274700.0,3.0,2.5,2042.0,POINT(-80.404726 25.64362)
38617484,90 SW 3RD ST APT 3012,Miami,FL,33130,425000.0,1.0,1.5,846.0,POINT(-80.195202 25.77031)
38617485,545 NW 102ND ST,Miami,FL,33150,578501.0567366581,1.0,1.0,2769.0,POINT(-80.206635 25.868756)
38617491,540 NW 102ND ST,Miami,FL,33150,578501.0567366581,2.0,1.0,1710.0,POINT(-80.206683 25.868383)
38617499,1725 NW 47TH ST # 1725A,Miami,FL,33142,349000.0,2.0,2.0,1091.0,POINT(-80.224908 25.818053)
38617502,90 SW 3RD ST APT 4309,Miami,FL,33130,685000.0,3.0,3.0,1662.0,POINT(-80.195202 25.77031)
38617509,3475 N COUNTRY CLUB DR APT 515,Miami,FL,33180,578501.0567366581,2.0,2.0,1081.0,POINT(-80.130335 25.966258)
38617512,9310 W FLAGLER ST APT 118B,Miami,FL,33174,193000.0,2.0,1.0,777.0,POINT(-80.347153 25.767578)
38617515,12997 SW 134TH TER,Miami,FL,33186,274000.0,3.0,2.5,1916.0,POINT(-80.404587 25.642897)
38617517,7275 SW 90TH ST # C413,Miami,FL,33156,578501.0567366581,1.0,1.0,776.0,POINT(-80.312612 25.687253)
38617525,1500 BARACOA AVE,Miami,FL,33146,0.0,4.0,3.0,3726.0,POINT(-80.284198 25.720431)
38617523,3625 N COUNTRY CLUB DR APT 201,Miami,FL,33180,219000.0,1.0,1.5,896.0,POINT(-80.12892 25.966739)
38617528,9310 W FLAGLER ST # 116A,Miami,FL,33174,120000.0,1.0,1.0,614.0,POINT(-80.347153 25.767578)
38617527,2401 NW 19TH AVE,Miami,FL,33142,578501.0567366581,6.0,6.0,4620.0,POINT(-80.227417 25.799514)
38617545,1511 TRILLO AVE,Miami,FL,33146,50000.0,3.0,2.0,2808.0,POINT(-80.284513 25.720045)
38617552,7775 SW 86TH ST # F1-305,Miami,FL,33143,72000.0,1.0,1.0,715.0,POINT(-80.31945 25.691265)
38617564,9310 W FLAGLER ST APT 112A,Miami,FL,33174,578501.0567366581,1.0,1.0,614.0,POINT(-80.347153 25.767578)
38617566,600 NW 207TH ST APT 108,Miami,FL,33169,578501.0567366581,2.0,2.0,1116.0,POINT(-80.21137 25.964455)
38617570,3475 N COUNTRY CLUB DR APT 408,Miami,FL,33180,175000.0,2.0,2.0,1081.0,POINT(-80.130335 25.966258)
38617569,13600 SW 184TH LN,Miami,FL,33177,578501.0567366581,5.0,3.5,3531.0,POINT(-80.412616 25.596585)
38617602,41 SE 5TH ST APT 914,Miami,FL,33131,150000.0,1.0,1.5,987.0,POINT(-80.191836 25.769005)
38617600,1510 BARACOA AVE,Miami,FL,33146,1426000.0,3.0,2.0,2192.0,POINT(-80.284513 25.720362)
38617608,1000 BRICKELL PLZ UNIT 3412,Miami,FL,33131,1180000.0,2.0,2.5,1356.0,POINT(-80.192354 25.764587)
38617611,8133 SW 82ND CT,Miami,FL,33143,345000.0,3.0,2.0,1408.0,POINT(-80.326486 25.69418)
38617606,2368 NW 33RD ST,Miami,FL,33142,150000.0,5.0,3.0,2040.0,POINT(-80.235372 25.806177)
38617610,281 NE 84TH ST,Miami,FL,33138,985000.0,5.0,3.0,4431.0,POINT(-80.191349 25.85319)
38617615,3265 VIRGINIA ST APT 4,Miami,FL,33133,385000.0,2.0,2.0,1064.0,POINT(-80.241035 25.730556)
38617617,8102 SW 82ND CT,Miami,FL,33143,578501.0567366581,3.0,2.0,1408.0,POINT(-80.32694 25.694738)
38617616,8501 SW 124TH AVE # 112A,Miami,FL,33183,492000.0,3.253236331756704,2.4041736648413257,1284.0,POINT(-80.390847 25.68874)
38617623,6805 SW 152ND CT # 36-05,Miami,FL,33193,260000.0,2.0,2.0,1010.0,POINT(-80.441957 25.703046)
38617620,1100 S MIAMI AVE APT 4208,Miami,FL,33130,475000.0,1.0,1.0,812.0,POINT(-80.193435 25.763229)
38617630,19300 SW 132ND CT,Miami,FL,33177,578501.0567366581,3.0,2.5,2808.0,POINT(-80.406214 25.58649)
38617627,890 NE 72ND TER,Miami,FL,33138,509200.0,2.0,1.0,1787.0,POINT(-80.178032 25.841671)
38617638,1100 S MIAMI AVE APT 3607,Miami,FL,33130,670000.0,2.0,2.0,910.0,POINT(-80.193435 25.763229)
38617635,41 SE 5TH ST APT 516,Miami,FL,33131,340000.0,2.0,2.0,1289.0,POINT(-80.191836 25.769005)
38617639,19056 SW 133RD CT,Miami,FL,33177,578501.0567366581,4.0,3.5,3374.0,POINT(-80.407688 25.584207)
38617647,90 SW 3RD ST APT 2208,Miami,FL,33130,225000.0,1.0,1.0,736.0,POINT(-80.195202 25.77031)
38617641,21277 SW 127TH CT,Miami,FL,33177,594200.0,4.0,3.0,2681.0,POINT(-80.396847 25.569031)
38617653,1100 S MIAMI AVE APT 2710,Miami,FL,33130,554900.0,2.0,2.0,1165.0,POINT(-80.193435 25.763229)
38617650,3475 N COUNTRY CLUB DR APT 516,Miami,FL,33180,80000.0,1.0,1.0,741.0,POINT(-80.130335 25.966258)
38617651,910 NE 72ND TER,Miami,FL,33138,136900.0,2.0,1.0,2020.0,POINT(-80.177657 25.841691)
38617655,15252 SW 68TH ST # 32-52,Miami,FL,33193,149000.0,3.0,2.0,1245.0,POINT(-80.442294 25.702271)
